year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,396.68807114697825,,
2015,398.9992812816667,2.3112101346884515,
2016,402.1284397462344,3.129158464567695,0.1346654097768868
2017,404.6456507390901,2.5172109928557234,0.12721836123076075
2018,406.8296971864998,2.184046447409685,0.12717474248461652
2019,409.30988526950745,2.480188083007647,0.12717270434367264
2020,411.59833328612564,2.28844801661819,0.12717257774259105
2021,414.2462042306703,2.6478709445446498,0.1271727884767059
2022,416.2496059923012,2.0034017616309256,0.12717696680428453
2023,418.5098436016034,2.2602376093021803,0.1273733371060881
2024,421.7952760423473,3.285432440743932,0.1455323217994358
