year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,397.1916895538649,,
2015,399.2696643478279,2.077974793963051,
2016,402.5857174558889,3.3160531080609985,
2017,404.9823030367496,2.3965855808606875,0.1590239307342701
2018,407.08693263226047,2.1046295955108576,0.15902327638995345
2019,409.7215559123436,2.634623280083133,0.15902327434707036
2020,412.1035694769374,2.3820135645938194,0.15902327434288166
2021,414.5340718177235,2.430502340786063,0.15902327437897748
2022,416.8579298144423,2.3238579967188002,0.1590232886161506
2023,418.90625232538673,2.0483225109444447,0.15902730075754
2024,422.2526410439746,3.346388718587889,0.16426766612609442
