year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,396.7817438015272,,
2015,399.1671427982844,2.3853989967571465,
2016,402.37241337089506,3.2052705726106865,
2017,404.8828917023832,2.510478331488116,0.10685057655812502
2018,406.9842882945573,2.101396592174126,0.10682207069216307
2019,409.4205475300426,2.436259235485295,0.10682039425026837
2020,411.8366106999073,2.4160631698646853,0.10682029701542989
2021,414.3863386299267,2.549727930019401,0.10682046134975864
2022,416.57432188588,2.187983255953327,0.10682391357603253
2023,418.77663842974056,2.2023165438605474,0.1069699501109413
2024,422.04586959774457,3.269231168004012,0.12232119085466113
