year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,397.7603608605237,,
2015,400.0174739984251,2.257113137901399,
2016,403.1324176891276,3.114943690702489,0.15429226988194641
2017,405.65268035478647,2.5202626656588905,0.1439182574483412
2018,407.7548588557748,2.102178500988316,0.1437932961949496
2019,410.25304798135573,2.49818912558095,0.14378921254454272
2020,412.7575424688451,2.504494487489353,0.14378834676546626
2021,415.21090767244493,2.4533652035998443,0.14378987018503336
2022,417.4883401182767,2.277432445831778,0.14379584611951285
2023,419.7633338943087,2.2749937760319767,0.14414011456290246
2024,422.96631298609424,3.2029790917855507,0.16078814737550604
