year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,396.77869883299365,,
2015,399.52124528949975,2.7425464565060906,
2016,402.5494482270823,3.0282029375825346,0.12490394021258593
2017,405.21974138313067,2.6702931560483876,0.11471706268645356
2018,407.30493611224813,2.085194729117461,0.11469286419832954
2019,409.78682142388885,2.481885311640724,0.11469263392900597
2020,412.4493144713513,2.6624930474624193,0.11469263512813584
2021,415.02475411481214,2.575439643460868,0.11469263519549716
2022,417.101045940036,2.076291825223848,0.1146926717736756
2023,419.25755634576046,2.1565104057244753,0.11469652540443617
2024,422.2818300553802,3.024273709619763,0.11593233283541743
