year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,394.81875002929996,,
2015,397.0764558210509,2.2577057917509364,
2016,400.23404318781365,3.1575873667627548,
2017,402.2531093261101,2.0190661382964663,0.07604465699547769
2018,404.6288677867535,2.3757584606433966,0.07470941767139049
2019,407.236759745976,2.6078919592224565,0.0740818731933764
2020,409.6384385465853,2.401678800609318,0.07386651672704032
2021,411.7991404542962,2.1607019077109157,0.07396551556479418
2022,414.0701594493876,2.2710189950913673,0.07442579122020772
2023,416.12425799736593,2.054098547978356,0.07546326943018969
2024,419.54543994544684,3.421181948080914,0.07756655407417663
