year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,395.43492956316675,,
2015,397.93856980574515,2.503640242578399,
2016,401.24077275099785,3.302202945252702,
2017,403.16740056622643,1.926627815228585,0.09887017052922169
2018,405.4222459313735,2.254845365147048,0.09886988411348466
2019,408.1636462983879,2.741400367014421,0.09886988323260032
2020,410.5626559572108,2.3990096588228766,0.09886988323024336
2021,412.6435591640929,2.0809032068821125,0.09886988323060972
2022,414.879720380121,2.2361612160281084,0.0988698833626473
2023,417.16006431692625,2.2803439368052523,0.09886992356243215
2024,420.8042876084121,3.6442232914858437,0.09888096409358889
