year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,397.6248961587934,,
2015,399.87641193578213,2.2515157769887537,
2016,403.0211117424714,3.144699806689289,
2017,405.7323353415502,2.711223599078778,0.12351621155498248
2018,407.5401916584063,1.807856316856089,0.12349205937314403
2019,410.01366425949107,2.4734726010847794,0.12349200797249969
2020,412.67742721179997,2.6637629523089004,0.12349201065773885
2021,415.1353225023685,2.4578952905685583,0.12349201079700689
2022,417.0547859846444,1.9194634822758871,0.12349203579225713
2023,419.3100431240409,2.2552571393964627,0.12349724883347803
2024,422.64188588372235,3.3318427596814786,0.12492009562736592
