year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,395.12379375251777,,
2015,398.50734838992963,3.383554637411862,
2016,401.43874389214756,2.9313955022179243,0.1905523743456584
2017,403.2520395042753,1.8132956121277175,0.18239517517452053
2018,405.7144509962778,2.462411492002502,0.18230244969910728
2019,408.60955737887076,2.895106382592985,0.18230160333268175
2020,410.58315402464626,1.9735966457755012,0.18230160091879075
2021,412.61067464992533,2.0275206252790667,0.18230160148830626
2022,415.0428357808127,2.43216113088738,0.18230168223532608
2023,417.6284804244924,2.5856446436797,0.18232372271310612
2024,421.2205724193921,3.592091994899704,0.18496979658199691
