year,MEAN_CO2,DIFF_ANNUAL_MEAN,DIFF_ANNUAL_MEAN_ERROR
2014,397.1763963032511,,
2015,399.6645887155336,2.488192412282501,
2016,402.61480455238086,2.950215836847235,0.15790467202356237
2017,405.4142299467682,2.799425394387356,0.1478094045223832
2018,407.2515766598359,1.8373467130676886,0.14758143938066443
2019,409.7066279318816,2.4550512720456936,0.14757870381464447
2020,412.3745684645601,2.6679405326785286,0.14757867216106485
2021,415.05531458620965,2.68074612164952,0.14757868033392016
2022,417.1110340939,2.0557195076903554,0.14757950774351053
2023,419.3410264593253,2.2299923654252893,0.1476121566094509
2024,422.12843789764435,2.7874114383190545,0.14910522534247242
